tid,time,day,poi,type,root_type,rating,weather,label
24525,804,Monday,MTA Subway - High St/Brooklyn Bridge (A/C),Metro Station,Travel & Transport,-1.0,Clouds,885
24525,805,Monday,Environmental Center,College Technology Building,College & University,-1.0,Clouds,885
24525,1034,Monday,MTA Subway - 161st St/Yankee Stadium (4/B/D),Metro Station,Travel & Transport,-1.0,Clouds,885
24525,1245,Wednesday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24525,1246,Wednesday,SUBWAY,Sandwich Place,Food,5.4,Clear,885
24525,1253,Wednesday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24525,1253,Wednesday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24525,401,Thursday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24525,401,Thursday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24525,1248,Friday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24525,1248,Friday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24525,379,Saturday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24525,379,Saturday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24525,381,Saturday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24525,429,Saturday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24525,445,Sunday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24525,445,Sunday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24525,493,Sunday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24525,493,Sunday,Mi Casa,Home (private),Residence,-1.0,Clear,885
24526,813,Tuesday,Environmental Center,College Technology Building,College & University,-1.0,Fog,885
24526,999,Tuesday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24526,402,Thursday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24526,403,Thursday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24526,403,Thursday,Chase Bank,Bank,Shop & Service,6.6,Clouds,885
24526,406,Thursday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24526,447,Thursday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24526,448,Thursday,Mi Casa,Home (private),Residence,-1.0,Clouds,885
24526,424,Friday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24526,424,Friday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24526,511,Friday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24526,1423,Friday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24526,1424,Friday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24526,241,Saturday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24526,241,Saturday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24526,263,Saturday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24526,301,Saturday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24526,1403,Sunday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24527,440,Monday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24527,440,Monday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24527,744,Monday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24527,807,Monday,Environmental Center,College Technology Building,College & University,-1.0,Clouds,885
24527,884,Tuesday,USPS Melcourt Finance Station,Post Office,Professional & Other Places,-1.0,Clouds,885
24527,920,Tuesday,Metfood Supermarket,Grocery Store,Shop & Service,-1.0,Clouds,885
24527,932,Tuesday,Mi Casa,Home (private),Residence,-1.0,Clouds,885
24527,1220,Wednesday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24527,1221,Wednesday,Mi Casa,Home (private),Residence,-1.0,Clouds,885
24527,1335,Thursday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24527,482,Friday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24527,483,Friday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24527,1436,Friday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24527,1436,Friday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24527,457,Saturday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24527,457,Saturday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24527,466,Saturday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24527,525,Saturday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24527,531,Saturday,Mi Casa,Home (private),Residence,-1.0,Clear,885
24527,453,Sunday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24527,453,Sunday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24527,500,Sunday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24527,500,Sunday,Mi Casa,Home (private),Residence,-1.0,Clear,885
24527,1305,Sunday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24527,1348,Sunday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24527,1348,Sunday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24527,1427,Sunday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clouds,885
24528,436,Monday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24528,436,Monday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24528,966,Monday,Pio Pio,Peruvian Restaurant,Food,8.6,Clouds,885
24528,427,Tuesday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24528,427,Tuesday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24528,801,Tuesday,MTA Subway - High St/Brooklyn Bridge (A/C),Metro Station,Travel & Transport,-1.0,Rain,885
24528,801,Tuesday,Environmental Center,College Technology Building,College & University,-1.0,Rain,885
24528,980,Wednesday,MTA Subway - High St/Brooklyn Bridge (A/C),Metro Station,Travel & Transport,-1.0,Clouds,885
24528,312,Thursday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24528,312,Thursday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24528,312,Thursday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clouds,885
24528,395,Thursday,Chase Bank,Bank,Shop & Service,6.6,Clear,885
24528,395,Thursday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24528,444,Thursday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24528,444,Thursday,Mi Casa,Home (private),Residence,-1.0,Clear,885
24528,950,Thursday,MTA Subway - High St/Brooklyn Bridge (A/C),Metro Station,Travel & Transport,-1.0,Clear,885
24528,951,Thursday,Environmental Center,College Technology Building,College & University,-1.0,Clear,885
24528,534,Saturday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24528,534,Saturday,Mi Casa,Home (private),Residence,-1.0,Clear,885
24529,1041,Monday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24529,1041,Monday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24529,1042,Monday,Ho Yip,Chinese Restaurant,Food,7.9,Clouds,885
24529,1043,Monday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clouds,885
24529,337,Tuesday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Rain,885
24529,338,Tuesday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Rain,885
24529,378,Tuesday,Starbucks,Coffee Shop,Food,7.0,Rain,885
24529,409,Tuesday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Rain,885
24529,409,Tuesday,Mi Casa,Home (private),Residence,-1.0,Rain,885
24529,865,Wednesday,Concourse Plaza,Multiplex,Arts & Entertainment,4.7,Clouds,885
24529,991,Wednesday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24529,1046,Wednesday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24529,1213,Wednesday,Environmental Center,College Technology Building,College & University,-1.0,Clear,885
24529,1078,Friday,Astoria Sports Complex,Gym,Outdoors & Recreation,7.3,Clouds,885
24529,1207,Friday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24529,1376,Friday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24529,1377,Friday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24529,1287,Saturday,Dunkin' Donuts,Donut Shop,Food,6.5,Clear,885
24529,1288,Saturday,MTA Subway - 96th St (1/2/3),Metro Station,Travel & Transport,-1.0,Clear,885
24529,1314,Saturday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24529,1319,Saturday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24529,1319,Saturday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24529,458,Sunday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Rain,885
24529,458,Sunday,Starbucks,Coffee Shop,Food,7.0,Rain,885
24529,661,Sunday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clear,885
24529,666,Sunday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24529,1306,Sunday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24529,1349,Sunday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clouds,885
24530,383,Monday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clear,885
24530,383,Monday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24530,405,Monday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24530,405,Monday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24530,464,Monday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24530,472,Monday,Mi Casa,Home (private),Residence,-1.0,Clear,885
24530,876,Monday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24530,1355,Monday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24530,378,Tuesday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24530,378,Tuesday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24530,411,Tuesday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24530,1029,Thursday,Mi Casa,Home (private),Residence,-1.0,Clouds,885
24530,1030,Thursday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clouds,885
24530,1036,Thursday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24530,1046,Thursday,7-Eleven,Convenience Store,Shop & Service,6.0,Clear,885
24530,420,Friday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24530,420,Friday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24530,421,Friday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24530,456,Friday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24530,458,Friday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clear,885
24530,1155,Saturday,Randall's Island Field 30,Baseball Field,Outdoors & Recreation,-1.0,Clear,885
24530,1160,Saturday,Randall's Island,Island,Outdoors & Recreation,8.4,Clear,885
24530,1316,Saturday,Mi Casa,Home (private),Residence,-1.0,Clear,885
24530,1318,Saturday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clear,885
24530,1364,Saturday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24530,1365,Saturday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24530,386,Sunday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24530,386,Sunday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24530,386,Sunday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clear,885
24530,414,Sunday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24530,461,Sunday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24530,462,Sunday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clear,885
24530,462,Sunday,Mi Casa,Home (private),Residence,-1.0,Clear,885
24530,1061,Sunday,New china chinese restaurant,Chinese Restaurant,Food,-1.0,Clouds,885
24531,331,Monday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24531,331,Monday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clouds,885
24531,347,Monday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24531,417,Monday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24531,460,Monday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clouds,885
24531,460,Monday,Mi Casa,Home (private),Residence,-1.0,Clouds,885
24531,1319,Monday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24531,340,Tuesday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clouds,885
24531,340,Tuesday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24531,356,Tuesday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24531,408,Tuesday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24531,409,Tuesday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clouds,885
24531,409,Tuesday,Mi Casa,Home (private),Residence,-1.0,Clouds,885
24531,561,Wednesday,Planet Fitness,Gym / Fitness Center,Outdoors & Recreation,6.6,Clouds,885
24531,1061,Thursday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24531,1117,Thursday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24531,1151,Thursday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clouds,885
24531,1151,Thursday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24531,494,Friday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24531,531,Friday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24531,531,Friday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clear,885
24531,532,Friday,Mi Casa,Home (private),Residence,-1.0,Clear,885
24531,1418,Friday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24531,365,Saturday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clear,885
24531,366,Saturday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24531,387,Saturday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24531,415,Saturday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24531,453,Saturday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24531,454,Saturday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clear,885
24531,1086,Saturday,Dunkin' Donuts,Donut Shop,Food,5.6,Rain,885
24531,305,Sunday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clouds,885
24531,306,Sunday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24531,328,Sunday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24531,329,Sunday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24531,388,Sunday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24532,344,Monday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clouds,885
24532,344,Monday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24532,445,Monday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24532,445,Monday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clouds,885
24532,448,Monday,Mi Casa,Home (private),Residence,-1.0,Clouds,885
24532,931,Monday,US Post Office,Post Office,Professional & Other Places,-1.0,Clouds,885
24532,940,Monday,7-Eleven,Convenience Store,Shop & Service,6.0,Clouds,885
24532,56,Tuesday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clouds,885
24532,59,Tuesday,Chase Bank,Bank,Shop & Service,-1.0,Clouds,885
24532,319,Tuesday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24532,320,Tuesday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24532,320,Tuesday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24532,368,Tuesday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24532,369,Tuesday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clouds,885
24532,369,Tuesday,Mi Casa,Home (private),Residence,-1.0,Clouds,885
24532,1199,Tuesday,New china chinese restaurant,Chinese Restaurant,Food,-1.0,Clouds,885
24532,364,Friday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24532,364,Friday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24532,482,Friday,1017 FDR Drive,Building,Professional & Other Places,-1.0,Clouds,885
24532,1433,Saturday,Mi Casa,Home (private),Residence,-1.0,Clouds,885
24532,1309,Sunday,MTA Subway - 161st St/Yankee Stadium (4/B/D),Metro Station,Travel & Transport,-1.0,Clear,885
24532,1343,Sunday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24532,1361,Sunday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24533,380,Monday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clouds,885
24533,381,Monday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24533,506,Monday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24533,508,Monday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clouds,885
24533,508,Monday,Mi Casa,Home (private),Residence,-1.0,Clouds,885
24533,1353,Wednesday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24533,1423,Wednesday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24533,1423,Wednesday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24533,626,Thursday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24533,626,Thursday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24534,447,Monday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24534,448,Monday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clouds,885
24534,448,Monday,Mi Casa,Home (private),Residence,-1.0,Clouds,885
24534,1317,Tuesday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24534,1361,Tuesday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24534,1361,Tuesday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24534,1378,Tuesday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clouds,885
24534,1379,Tuesday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24534,444,Wednesday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24534,444,Wednesday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24534,458,Wednesday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clear,885
24534,462,Wednesday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24534,542,Wednesday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24534,543,Wednesday,Metfood Supermarket,Grocery Store,Shop & Service,-1.0,Clear,885
24534,544,Wednesday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clear,885
24534,544,Wednesday,Mi Casa,Home (private),Residence,-1.0,Clear,885
24535,915,Monday,Starbucks,Coffee Shop,Food,6.5,Unknown,885
24535,1007,Monday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24535,1007,Monday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24535,1045,Monday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clouds,885
24535,14,Tuesday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24535,15,Tuesday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clear,885
24535,15,Tuesday,Mi Casa,Home (private),Residence,-1.0,Clear,885
24535,675,Tuesday,Concourse Plaza,Multiplex,Arts & Entertainment,4.7,Clear,885
24535,1230,Tuesday,Planet Fitness,Gym / Fitness Center,Outdoors & Recreation,6.6,Clear,885
24535,1300,Tuesday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24535,1343,Tuesday,Dunkin' Donuts,Donut Shop,Food,5.6,Clear,885
24535,1343,Tuesday,Chase Bank,Bank,Shop & Service,6.6,Clear,885
24535,1348,Tuesday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24535,1349,Tuesday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24535,503,Friday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24535,503,Friday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clear,885
24535,503,Friday,Mi Casa,Home (private),Residence,-1.0,Clear,885
24535,349,Saturday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clear,885
24535,349,Saturday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24535,363,Saturday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24535,1387,Saturday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24535,1387,Saturday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24535,1388,Saturday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clouds,885
24535,507,Sunday,Chase Bank,Bank,Shop & Service,6.6,Clear,885
24536,452,Monday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24536,452,Monday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24536,493,Monday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24536,494,Monday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clouds,885
24536,459,Wednesday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24536,459,Wednesday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24536,1045,Wednesday,Planet Fitness,Gym / Fitness Center,Outdoors & Recreation,6.6,Clouds,885
24536,21,Thursday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24536,21,Thursday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24536,474,Thursday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24536,474,Thursday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24536,1372,Thursday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24536,435,Friday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24536,435,Friday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24536,435,Friday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24536,341,Saturday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24536,341,Saturday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24536,342,Saturday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24536,380,Saturday,MTA Subway - 161st St/Yankee Stadium (4/B/D),Metro Station,Travel & Transport,-1.0,Clouds,885
24536,1311,Sunday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Rain,885
24536,1346,Sunday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24540,888,Thursday,Mi Casa,Home (private),Residence,-1.0,Clear,885
24540,889,Thursday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clear,885
24540,1069,Thursday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24540,1212,Thursday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24540,399,Friday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clouds,885
24540,399,Friday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24540,518,Friday,Duane Reade,Pharmacy,Shop & Service,5.8,Clouds,885
24540,519,Friday,MTA Bus - M35 - 125th and Lexington Ave,Bus Line,Travel & Transport,-1.0,Clouds,885
24540,611,Friday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clouds,885
24540,445,Saturday,Starbucks,Coffee Shop,Food,7.0,Clouds,885
24540,445,Saturday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,885
24540,467,Saturday,Duane Reade,Pharmacy,Shop & Service,5.9,Clouds,885
24540,536,Saturday,Roberto Clemente State Park Baseball Field,Baseball Field,Outdoors & Recreation,-1.0,Clouds,885
24540,75,Sunday,Raven's Head Public House,Pub,Nightlife Spot,7.9,Clouds,885
24540,1320,Sunday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clear,885
24540,1320,Sunday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24540,1383,Sunday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,885
24540,1384,Sunday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24544,351,Thursday,One Liberty Plaza,Building,Professional & Other Places,-1.0,Clear,885
24544,351,Thursday,Starbucks,Coffee Shop,Food,7.0,Clear,885
24544,422,Thursday,MTA Subway - 3rd Ave/149th St (2/5),Metro Station,Travel & Transport,-1.0,Clear,885
24544,422,Thursday,158th Street and third ave,Deli / Bodega,Food,-1.0,Clear,885
